UTC,board,TH1,TH2,TH3,U4,U5,U6,U7,TH4,TH5,TH6,J7,J8,J12,J13,J14,J15,J16,heater_v_high,heater_v_low,heater_curr,heater_mode,target_temp,target_sensor,heater_duty
2023-08-16 00:09:34.133249,1,1968,2007,1961,5944,5894,5986,5928,1962,1988,1983,,,,,,,,3080,3085,8,0,1044,0,255
2023-08-16 00:09:34.133249,2,1949,1998,1957,5938,5839,5976,5896,1952,1988,1975,1958,,,,,,,3110,3114,9,0,1044,0,255
2023-08-16 00:09:39.178614,1,1968,2006,1963,5946,5892,5993,5930,1962,1990,1982,,,,,,,,3096,3086,9,0,1044,0,255
2023-08-16 00:09:39.178614,2,1948,1999,1957,5935,5843,5975,5892,1952,1991,1975,1962,,,,,,,3105,3109,9,0,1044,0,255
2023-08-16 00:09:44.223270,1,1967,2007,1962,5948,5899,5989,5927,1966,1990,1983,,,,,,,,3077,3083,10,0,1044,0,255
2023-08-16 00:09:44.223270,2,1949,1998,1958,5936,5838,5977,5900,1955,1991,1974,1960,,,,,,,3106,3109,9,0,1044,0,255
2023-08-16 00:09:49.268555,1,1969,2006,1962,5944,5895,5993,5931,1966,1994,1982,,,,,,,,3084,3082,10,0,1044,0,255
2023-08-16 00:09:49.268555,2,1950,1998,1959,5933,5841,5977,5899,1955,1991,1971,1960,,,,,,,3105,3113,9,0,1044,0,255
2023-08-16 00:09:54.313220,1,1968,2006,1963,5950,5896,5998,5933,1962,1991,1981,,,,,,,,3075,3082,9,0,1044,0,255
2023-08-16 00:09:54.313220,2,1951,1998,1958,5933,5848,5978,5899,1957,1992,1977,1961,,,,,,,3118,3107,9,0,1044,0,255
2023-08-16 00:09:59.359328,1,1968,2005,1963,5952,5900,6001,5932,1964,1989,1979,,,,,,,,3091,3083,10,0,1044,0,255
2023-08-16 00:09:59.359328,2,1949,1999,1958,5936,5846,5982,5897,1958,1993,1972,1961,,,,,,,3101,3108,9,0,1044,0,255
2023-08-16 00:10:04.405543,1,1969,2006,1963,5956,5904,5997,5938,1965,1991,1983,,,,,,,,3073,3088,9,0,1044,0,255
2023-08-16 00:10:04.405543,2,1950,2001,1958,5943,5850,5978,5901,1954,1991,1974,1959,,,,,,,3113,3114,8,0,1044,0,255
2023-08-16 00:10:09.451365,1,1969,2006,1959,5951,5903,5998,5937,1964,1991,1983,,,,,,,,3088,3081,8,0,1044,0,255
2023-08-16 00:10:09.451365,2,1949,1998,1959,5937,5849,5977,5904,1954,1990,1969,1962,,,,,,,3110,3114,10,0,1044,0,255
2023-08-16 00:10:14.496584,1,1969,2006,1961,5954,5899,5999,5938,1965,1988,1982,,,,,,,,3091,3082,8,0,1044,0,255
2023-08-16 00:10:14.496584,2,1950,1999,1958,5939,5849,5974,5905,1953,1992,1975,1959,,,,,,,3115,3109,9,0,1044,0,255
2023-08-16 00:10:19.542326,1,1969,2008,1962,5951,5902,5999,5939,1964,1990,1983,,,,,,,,3075,3079,9,0,1044,0,255
2023-08-16 00:10:19.542326,2,1949,2000,1957,5938,5849,5980,5901,1957,1992,1971,1962,,,,,,,3102,3105,10,0,1044,0,255
2023-08-16 00:10:24.588535,1,1970,2007,1965,5952,5905,5997,5942,1963,1991,1984,,,,,,,,3082,3085,9,0,1044,0,255
2023-08-16 00:10:24.588535,2,1950,1998,1959,5939,5850,5981,5905,1953,1993,1972,1962,,,,,,,3104,3109,9,0,1044,0,255
2023-08-16 00:10:29.633591,1,1970,2008,1958,5957,5908,6001,5941,1963,1991,1984,,,,,,,,3076,3087,9,0,1044,0,255
2023-08-16 00:10:29.633591,2,1951,2001,1959,5943,5850,5985,5907,1956,1996,1973,1960,,,,,,,3098,3111,9,0,1044,0,255
2023-08-16 00:10:34.678833,1,1969,2006,1964,5961,5906,6001,5939,1964,1993,1983,,,,,,,,3084,3086,9,0,1044,0,255
2023-08-16 00:10:34.678833,2,1952,2000,1960,5940,5853,5989,5908,1952,1993,1977,1963,,,,,,,3105,3111,9,0,1044,0,255
2023-08-16 00:10:39.724686,1,1971,2010,1964,5960,5912,6008,5941,1966,1990,1984,,,,,,,,3091,3081,9,0,1044,0,255
2023-08-16 00:10:39.724686,2,1952,2000,1960,5949,5860,5992,5908,1955,1996,1974,1959,,,,,,,3109,3107,10,0,1044,0,255
2023-08-16 00:10:44.770334,1,1967,2006,1963,5959,5913,6006,5944,1965,1993,1984,,,,,,,,3084,3083,9,0,1044,0,255
2023-08-16 00:10:44.770334,2,1948,2000,1960,5944,5854,5988,5912,1952,1996,1975,1962,,,,,,,3112,3107,8,0,1044,0,255
2023-08-16 00:10:49.815587,1,1966,2007,1964,5959,5916,6009,5941,1966,1992,1985,,,,,,,,3095,3083,9,0,1044,0,255
2023-08-16 00:10:49.815587,2,1956,2001,1960,5946,5853,5987,5908,1958,1993,1976,1962,,,,,,,3108,3108,9,0,1044,0,255
2023-08-16 00:10:54.862485,1,1970,2007,1964,5962,5917,6005,5948,1964,1994,1983,,,,,,,,3091,3088,10,0,1044,0,255
2023-08-16 00:10:54.862485,2,1952,2001,1962,5946,5864,5986,5911,1957,1996,1976,1961,,,,,,,3100,3111,9,0,1044,0,255
2023-08-16 00:10:59.907549,1,1967,2006,1964,5959,5915,6007,5948,1965,1993,1981,,,,,,,,3085,3083,9,0,1044,0,255
2023-08-16 00:10:59.907549,2,1952,2001,1959,5948,5862,5989,5913,1957,1996,1981,1963,,,,,,,3116,3110,9,0,1044,0,255
2023-08-16 00:11:04.952570,1,1969,2009,1965,5961,5916,6010,5944,1965,1992,1983,,,,,,,,3089,3085,9,0,1044,0,255
2023-08-16 00:11:04.952570,2,1950,2001,1959,5949,5861,5991,5913,1955,1991,1979,1962,,,,,,,3118,3106,9,0,1044,0,255
2023-08-16 00:11:09.997257,1,1970,2005,1965,5963,5919,6013,5950,1965,1994,1983,,,,,,,,3092,3082,9,0,1044,0,255
2023-08-16 00:11:09.997257,2,1952,2000,1960,5955,5861,5994,5914,1952,1992,1978,1959,,,,,,,3118,3109,9,0,1044,0,255
2023-08-16 00:11:15.064313,1,1971,2006,1967,5966,5917,6008,5947,1965,1992,1986,,,,,,,,3090,3080,9,0,1044,0,255
2023-08-16 00:11:15.064313,2,1951,2001,1959,5950,5860,5993,5919,1961,1991,1974,1962,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 00:11:20.109773,1,1970,2010,1965,5964,5918,6014,5947,1964,1992,1986,,,,,,,,3095,3087,9,0,1044,0,255
2023-08-16 00:11:20.109773,2,1953,2002,1962,5953,5869,5994,5922,1957,1994,1975,1962,,,,,,,3119,3116,8,0,1044,0,255
2023-08-16 00:11:25.154810,1,1972,2006,1966,5970,5920,6009,5950,1965,1992,1984,,,,,,,,3089,3082,9,0,1044,0,255
2023-08-16 00:11:25.154810,2,1954,2002,1959,5953,5866,5994,5918,1959,1992,1976,1960,,,,,,,3114,3109,8,0,1044,0,255
2023-08-16 00:11:30.200339,1,1971,2008,1966,5962,5919,6010,5945,1962,1995,1987,,,,,,,,3087,3086,8,0,1044,0,255
2023-08-16 00:11:30.200339,2,1954,2000,1961,5950,5864,5999,5915,1955,1995,1975,1962,,,,,,,3122,3115,9,0,1044,0,255
2023-08-16 00:11:35.245702,1,1971,2008,1963,5966,5922,6008,5949,1967,1993,1983,,,,,,,,3076,3081,9,0,1044,0,255
2023-08-16 00:11:35.245702,2,1951,2001,1961,5958,5863,5996,5917,1953,1993,1978,1961,,,,,,,3115,3113,8,0,1044,0,255
2023-08-16 00:11:40.290895,1,1973,2009,1966,5967,5920,6013,5951,1965,1994,1984,,,,,,,,3089,3082,9,0,1044,0,255
2023-08-16 00:11:40.290895,2,1953,2001,1961,5954,5866,5999,5919,1957,1997,1979,1963,,,,,,,3111,3111,9,0,1044,0,255
2023-08-16 00:11:45.337143,1,1971,2007,1963,5963,5920,6018,5953,1967,1994,1983,,,,,,,,3072,3079,9,0,1044,0,255
2023-08-16 00:11:45.337143,2,1952,2002,1962,5955,5864,6000,5919,1956,1995,1976,1963,,,,,,,3109,3110,9,0,1044,0,255
2023-08-16 00:11:50.384175,1,1972,2010,1966,5971,5923,6012,5953,1964,1997,1984,,,,,,,,3090,3083,9,0,1044,0,255
2023-08-16 00:11:50.384175,2,1954,2002,1959,5956,5864,5999,5920,1959,1996,1976,1963,,,,,,,3117,3111,9,0,1044,0,255
2023-08-16 00:11:55.429785,1,1972,2010,1967,5972,5926,6023,5954,1967,1996,1984,,,,,,,,3086,3087,9,0,1044,0,255
2023-08-16 00:11:55.429785,2,1955,2002,1963,5956,5870,5999,5920,1955,1990,1976,1965,,,,,,,3131,3111,9,0,1044,0,255
2023-08-16 00:12:00.475508,1,1971,2011,1965,5974,5923,6018,5954,1965,1992,1986,,,,,,,,3088,3084,9,0,1044,0,255
2023-08-16 00:12:00.475508,2,1953,2003,1964,5957,5870,6004,5924,1957,2000,1976,1964,,,,,,,3104,3110,9,0,1044,0,255
2023-08-16 00:12:05.521574,1,1973,2009,1972,5974,5927,6024,5955,1968,1995,1984,,,,,,,,3086,3083,9,0,1044,0,255
2023-08-16 00:12:05.521574,2,1953,2002,1965,5957,5869,6003,5923,1955,1993,1981,1964,,,,,,,3116,3110,9,0,1044,0,255
2023-08-16 00:12:10.566936,1,1973,2009,1967,5976,5924,6024,5956,1967,1996,1984,,,,,,,,3077,3084,10,0,1044,0,255
2023-08-16 00:12:10.566936,2,1956,2002,1963,5958,5873,6005,5922,1959,1992,1973,1965,,,,,,,3113,3107,9,0,1044,0,255
2023-08-16 00:12:15.612368,1,1972,2010,1964,5977,5930,6020,5957,1967,1993,1984,,,,,,,,3083,3090,9,0,1044,0,255
2023-08-16 00:12:15.612368,2,1954,2003,1962,5965,5873,6003,5922,1956,1994,1975,1964,,,,,,,3106,3111,9,0,1044,0,255
2023-08-16 00:12:20.657528,1,1972,2009,1967,5979,5929,6023,5955,1968,1993,1986,,,,,,,,3083,3085,9,0,1044,0,255
2023-08-16 00:12:20.657528,2,1953,2003,1962,5964,5880,6005,5924,1960,1997,1974,1965,,,,,,,3099,3110,9,0,1044,0,255
2023-08-16 00:12:25.703337,1,1973,2009,1969,5973,5929,6022,5957,1969,1997,1985,,,,,,,,3091,3087,8,0,1044,0,255
2023-08-16 00:12:25.703337,2,1953,2003,1963,5967,5873,6003,5926,1956,1995,1978,1962,,,,,,,3112,3108,9,0,1044,0,255
2023-08-16 00:12:30.748771,1,1977,2011,1967,5979,5929,6023,5958,1967,1997,1984,,,,,,,,3079,3079,8,0,1044,0,255
2023-08-16 00:12:30.748771,2,1955,2004,1962,5960,5872,6003,5925,1957,1997,1980,1964,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 00:12:35.793643,1,1973,2010,1967,5976,5931,6024,5960,1967,1994,1985,,,,,,,,3085,3085,9,0,1044,0,255
2023-08-16 00:12:35.793643,2,1954,2003,1963,5962,5875,6004,5930,1956,1996,1976,1964,,,,,,,3096,3107,9,0,1044,0,255
2023-08-16 00:12:40.838778,1,1973,2010,1967,5984,5928,6023,5967,1967,1994,1985,,,,,,,,3092,3084,8,0,1044,0,255
2023-08-16 00:12:40.838778,2,1956,2003,1963,5965,5878,6005,5925,1955,1995,1979,1962,,,,,,,3116,3112,9,0,1044,0,255
2023-08-16 00:12:45.884566,1,1974,2011,1966,5981,5932,6025,5962,1967,1993,1986,,,,,,,,3095,3089,9,0,1044,0,255
2023-08-16 00:12:45.884566,2,1953,2004,1960,5966,5877,6004,5928,1959,1995,1974,1961,,,,,,,3118,3111,9,0,1044,0,255
2023-08-16 00:12:50.929573,1,1973,2011,1967,5982,5932,6024,5965,1971,1994,1985,,,,,,,,3090,3086,9,0,1044,0,255
2023-08-16 00:12:50.929573,2,1955,2003,1965,5964,5877,6003,5934,1959,1996,1976,1965,,,,,,,3099,3114,9,0,1044,0,255
2023-08-16 00:12:55.974949,1,1972,2012,1968,5985,5932,6023,5962,1970,1995,1987,,,,,,,,3075,3083,8,0,1044,0,255
2023-08-16 00:12:55.974949,2,1955,2002,1962,5966,5878,6007,5928,1958,1997,1981,1962,,,,,,,3111,3108,9,0,1044,0,255
2023-08-16 00:13:01.023554,1,1973,2011,1966,5981,5932,6029,5966,1968,1996,1987,,,,,,,,3074,3083,8,0,1044,0,255
2023-08-16 00:13:01.023554,2,1955,2003,1964,5969,5881,6009,5929,1960,1996,1980,1967,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 00:13:06.069285,1,1973,2011,1965,5980,5934,6028,5967,1968,1999,1985,,,,,,,,3079,3085,9,0,1044,0,255
2023-08-16 00:13:06.069285,2,1955,2004,1965,5970,5881,6007,5933,1962,1996,1979,1964,,,,,,,3112,3109,9,0,1044,0,255
2023-08-16 00:13:11.115955,1,1974,2011,1969,5986,5935,6024,5963,1967,1997,1984,,,,,,,,3093,3086,9,0,1044,0,255
2023-08-16 00:13:11.115955,2,1953,2002,1963,5970,5883,6009,5929,1960,2000,1975,1965,,,,,,,3101,3115,8,0,1044,0,255
2023-08-16 00:13:16.161038,1,1974,2012,1968,5988,5938,6026,5966,1971,1995,1987,,,,,,,,3077,3076,10,0,1044,0,255
2023-08-16 00:13:16.161038,2,1955,2002,1963,5970,5882,6008,5929,1959,1999,1977,1963,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 00:13:21.206961,1,1975,2011,1966,5984,5934,6031,5967,1968,1996,1988,,,,,,,,3087,3080,10,0,1044,0,255
2023-08-16 00:13:21.206961,2,1955,2003,1964,5967,5882,6010,5932,1965,1998,1977,1966,,,,,,,3103,3109,8,0,1044,0,255
2023-08-16 00:13:26.252336,1,1975,2011,1967,5986,5941,6033,5965,1968,1999,1988,,,,,,,,3086,3078,8,0,1044,0,255
2023-08-16 00:13:26.252336,2,1955,2003,1963,5970,5882,6010,5939,1962,1995,1980,1965,,,,,,,3107,3107,9,0,1044,0,255
2023-08-16 00:13:31.298216,1,1975,2012,1968,5989,5936,6030,5965,1970,1998,1987,,,,,,,,3094,3083,9,0,1044,0,255
2023-08-16 00:13:31.298216,2,1955,2003,1964,5974,5884,6008,5933,1961,1998,1980,1965,,,,,,,3118,3107,8,0,1044,0,255
2023-08-16 00:13:36.344437,1,1972,2010,1966,5988,5936,6033,5969,1969,1996,1987,,,,,,,,3083,3085,9,0,1044,0,255
2023-08-16 00:13:36.344437,2,1955,2003,1965,5972,5886,6009,5934,1964,1996,1976,1966,,,,,,,3108,3109,8,0,1044,0,255
2023-08-16 00:13:41.390829,1,1973,2011,1969,5990,5940,6033,5965,1967,1994,1988,,,,,,,,3100,3086,10,0,1044,0,255
2023-08-16 00:13:41.390829,2,1956,2006,1963,5973,5880,6013,5936,1959,1999,1981,1965,,,,,,,3115,3113,9,0,1044,0,255
2023-08-16 00:13:46.436705,1,1975,2011,1967,5988,5939,6033,5967,1968,1999,1984,,,,,,,,3094,3081,9,0,1044,0,255
2023-08-16 00:13:46.436705,2,1954,2006,1963,5976,5885,6010,5936,1964,1996,1980,1964,,,,,,,3114,3108,9,0,1044,0,255
2023-08-16 00:13:51.478395,1,1975,2011,1969,5991,5941,6034,5970,1968,1998,1986,,,,,,,,3088,3086,9,0,1044,0,255
2023-08-16 00:13:51.478395,2,1956,2004,1963,5975,5884,6008,5936,1960,1998,1980,1965,,,,,,,3105,3112,9,0,1044,0,255
2023-08-16 00:13:56.525660,1,1976,2012,1969,5992,5941,6033,5971,1969,1995,1988,,,,,,,,3087,3078,8,0,1044,0,255
2023-08-16 00:13:56.525660,2,1955,2004,1968,5974,5884,6018,5941,1961,1997,1980,1967,,,,,,,3114,3107,8,0,1044,0,255
2023-08-16 00:14:01.570502,1,1975,2011,1969,5989,5941,6037,5971,1971,1999,1989,,,,,,,,3080,3088,9,0,1044,0,255
2023-08-16 00:14:01.570502,2,1956,2003,1965,5977,5883,6018,5938,1961,1997,1980,1966,,,,,,,3113,3114,9,0,1044,0,255
2023-08-16 00:14:06.615451,1,1976,2011,1968,5991,5943,6034,5970,1969,1999,1987,,,,,,,,3095,3084,8,0,1044,0,255
2023-08-16 00:14:06.615451,2,1957,2006,1966,5979,5884,6017,5944,1959,1996,1983,1965,,,,,,,3097,3109,9,0,1044,0,255
2023-08-16 00:14:11.661956,1,1975,2012,1968,5994,5944,6037,5972,1970,1997,1987,,,,,,,,3085,3082,10,0,1044,0,255
2023-08-16 00:14:11.661956,2,1957,2007,1965,5984,5888,6020,5939,1960,1996,1977,1964,,,,,,,3103,3107,9,0,1044,0,255
2023-08-16 00:14:16.708105,1,1976,2012,1971,5994,5943,6037,5973,1967,1996,1987,,,,,,,,3087,3080,8,0,1044,0,255
2023-08-16 00:14:16.708105,2,1956,2004,1965,5983,5886,6020,5941,1959,2000,1982,1967,,,,,,,3104,3111,9,0,1044,0,255
2023-08-16 00:14:21.753027,1,1975,2011,1969,5995,5943,6042,5973,1969,1996,1986,,,,,,,,3099,3080,9,0,1044,0,255
2023-08-16 00:14:21.753027,2,1957,2006,1966,5983,5890,6018,5942,1965,2000,1978,1967,,,,,,,3115,3110,8,0,1044,0,255
2023-08-16 00:14:26.798086,1,1975,2012,1970,5994,5945,6039,5971,1972,1998,1990,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 00:14:26.798086,2,1963,2005,1965,5982,5892,6017,5948,1962,2000,1981,1967,,,,,,,3111,3108,9,0,1044,0,255
2023-08-16 00:14:31.843564,1,1976,2014,1970,5995,5943,6036,5978,1969,2000,1989,,,,,,,,3090,3090,9,0,1044,0,255
2023-08-16 00:14:31.843564,2,1958,2007,1966,5988,5894,6016,5949,1961,1998,1979,1967,,,,,,,3115,3113,8,0,1044,0,255
2023-08-16 00:14:36.890360,1,1976,2015,1971,5992,5948,6036,5983,1968,2000,1987,,,,,,,,3095,3084,8,0,1044,0,255
2023-08-16 00:14:36.890360,2,1958,2005,1965,5984,5895,6022,5943,1964,1998,1982,1968,,,,,,,3109,3109,9,0,1044,0,255
2023-08-16 00:14:41.935456,1,1976,2014,1969,5998,5947,6042,5977,1970,2000,1987,,,,,,,,3082,3083,10,0,1044,0,255
2023-08-16 00:14:41.935456,2,1957,2008,1965,5983,5898,6023,5945,1963,2000,1979,1965,,,,,,,3106,3107,9,0,1044,0,255
2023-08-16 00:14:46.982374,1,1975,2014,1971,5997,5952,6044,5978,1968,1998,1987,,,,,,,,3084,3083,10,0,1044,0,255
2023-08-16 00:14:46.982374,2,1957,2007,1966,5988,5895,6027,5949,1961,1995,1980,1963,,,,,,,3103,3109,9,0,1044,0,255
2023-08-16 00:14:52.027532,1,1977,2014,1969,6001,5951,6038,5978,1969,1999,1989,,,,,,,,3078,3086,9,0,1044,0,255
2023-08-16 00:14:52.027532,2,1958,2007,1966,5989,5900,6020,5951,1963,1999,1982,1968,,,,,,,3113,3111,9,0,1044,0,255
2023-08-16 00:14:57.073386,1,1977,2012,1970,5997,5951,6043,5982,1970,1996,1988,,,,,,,,3089,3081,8,0,1044,0,255
2023-08-16 00:14:57.073386,2,1958,2004,1966,5987,5901,6019,5947,1962,1999,1983,1966,,,,,,,3107,3113,9,0,1044,0,255
2023-08-16 00:15:02.119088,1,1976,2015,1969,6000,5953,6041,5983,1972,1998,1989,,,,,,,,3087,3084,9,0,1044,0,255
2023-08-16 00:15:02.119088,2,1957,2005,1965,5987,5896,6018,5948,1962,1999,1982,1968,,,,,,,3111,3109,9,0,1044,0,255
2023-08-16 00:15:07.164257,1,1978,2011,1970,5997,5956,6044,5981,1970,2003,1991,,,,,,,,3092,3081,8,0,1044,0,255
2023-08-16 00:15:07.164257,2,1957,2005,1968,5988,5902,6018,5950,1963,2000,1977,1967,,,,,,,3106,3106,8,0,1044,0,255
2023-08-16 00:15:12.209503,1,1977,2014,1971,6001,5950,6041,5980,1972,2001,1990,,,,,,,,3096,3085,8,0,1044,0,255
2023-08-16 00:15:12.209503,2,1958,2004,1964,5986,5904,6025,5949,1959,1999,1977,1967,,,,,,,3115,3110,9,0,1044,0,255
2023-08-16 00:15:17.262548,1,1976,2013,1970,6005,5952,6041,5982,1969,2000,1991,,,,,,,,3086,3081,10,0,1044,0,255
2023-08-16 00:15:17.262548,2,1957,2006,1967,5991,5899,6022,5952,1962,2000,1980,1967,,,,,,,3104,3109,9,0,1044,0,255
2023-08-16 00:15:22.309024,1,1975,2013,1969,6006,5960,6046,5981,1970,2000,1988,,,,,,,,3086,3084,7,0,1044,0,255
2023-08-16 00:15:22.309024,2,1958,2006,1967,5989,5903,6022,5951,1959,2004,1979,1967,,,,,,,3121,3112,8,0,1044,0,255
2023-08-16 00:15:27.362289,1,1975,2015,1974,6001,5958,6048,5987,1973,2001,1991,,,,,,,,3086,3086,8,0,1044,0,255
2023-08-16 00:15:27.362289,2,1958,2005,1967,5996,5903,6025,5952,1957,1999,1983,1967,,,,,,,3114,3112,9,0,1044,0,255
2023-08-16 00:15:32.408130,1,1977,2014,1970,6001,5959,6042,5984,1972,1999,1989,,,,,,,,3072,3081,9,0,1044,0,255
2023-08-16 00:15:32.408130,2,1958,2006,1971,5995,5905,6026,5951,1961,2003,1979,1967,,,,,,,3117,3112,9,0,1044,0,255
2023-08-16 00:15:37.456990,1,1979,2015,1973,6003,5958,6050,5984,1972,2000,1988,,,,,,,,3089,3079,8,0,1044,0,255
2023-08-16 00:15:37.456990,2,1958,2008,1964,5987,5904,6027,5953,1964,1999,1982,1965,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 00:15:42.501696,1,1975,2015,1972,6006,5959,6047,5986,1971,2000,1987,,,,,,,,3088,3081,9,0,1044,0,255
2023-08-16 00:15:42.501696,2,1959,2007,1966,5993,5902,6023,5951,1959,1999,1980,1968,,,,,,,3113,3107,9,0,1044,0,255
2023-08-16 00:15:47.547304,1,1977,2015,1973,6006,5955,6045,5984,1971,2000,1988,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 00:15:47.547304,2,1957,2006,1967,5996,5902,6030,5952,1965,1999,1981,1966,,,,,,,3115,3107,8,0,1044,0,255
2023-08-16 00:15:52.592218,1,1973,2015,1971,6001,5956,6047,5988,1974,2003,1991,,,,,,,,3096,3083,9,0,1044,0,255
2023-08-16 00:15:52.592218,2,1957,2007,1966,5991,5907,6030,5956,1964,1999,1983,1968,,,,,,,3100,3109,9,0,1044,0,255
2023-08-16 00:15:57.635532,1,1977,2016,1972,6005,5958,6049,5987,1975,2002,1987,,,,,,,,3103,3083,9,0,1044,0,255
2023-08-16 00:15:57.635532,2,1957,2007,1967,5997,5904,6023,5956,1961,2001,1979,1969,,,,,,,3122,3107,9,0,1044,0,255
2023-08-16 00:16:02.680981,1,1978,2014,1973,6005,5955,6047,5991,1971,1999,1990,,,,,,,,3078,3080,9,0,1044,0,255
2023-08-16 00:16:02.680981,2,1959,2007,1967,5992,5905,6024,5960,1964,2000,1984,1966,,,,,,,3112,3108,10,0,1044,0,255
2023-08-16 00:16:07.726992,1,1978,2014,1973,6003,5957,6049,5990,1971,1999,1989,,,,,,,,3077,3086,9,0,1044,0,255
2023-08-16 00:16:07.726992,2,1959,2008,1968,5994,5906,6029,5955,1962,1999,1983,1969,,,,,,,3099,3110,8,0,1044,0,255
2023-08-16 00:16:12.772429,1,1976,2014,1971,6007,5959,6048,5995,1973,1998,1990,,,,,,,,3091,3081,9,0,1044,0,255
2023-08-16 00:16:12.772429,2,1959,2007,1967,5992,5904,6029,5956,1964,2000,1982,1969,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 00:16:17.817619,1,1977,2016,1969,6003,5956,6052,5988,1969,2002,1992,,,,,,,,3078,3087,9,0,1044,0,255
2023-08-16 00:16:17.817619,2,1957,2007,1967,5994,5903,6026,5957,1962,2002,1979,1967,,,,,,,3118,3114,9,0,1044,0,255
2023-08-16 00:16:22.865104,1,1977,2013,1971,6007,5960,6054,5990,1975,1999,1990,,,,,,,,3085,3086,9,0,1044,0,255
2023-08-16 00:16:22.865104,2,1958,2009,1965,5993,5903,6028,5958,1965,2000,1982,1966,,,,,,,3103,3106,9,0,1044,0,255
2023-08-16 00:16:27.909842,1,1977,2015,1971,6004,5957,6049,5988,1972,2001,1990,,,,,,,,3095,3083,9,0,1044,0,255
2023-08-16 00:16:27.909842,2,1957,2008,1966,5990,5905,6025,5956,1961,2000,1980,1967,,,,,,,3114,3111,9,0,1044,0,255
2023-08-16 00:16:32.957766,1,1979,2014,1971,6008,5960,6055,5988,1971,1999,1988,,,,,,,,3089,3083,9,0,1044,0,255
2023-08-16 00:16:32.957766,2,1960,2008,1967,5991,5903,6032,5961,1961,1999,1984,1967,,,,,,,3118,3111,8,0,1044,0,255
2023-08-16 00:16:38.003155,1,1979,2016,1972,6007,5958,6049,5993,1974,1999,1991,,,,,,,,3086,3087,8,0,1044,0,255
2023-08-16 00:16:38.003155,2,1959,2007,1967,5990,5906,6031,5959,1963,2000,1979,1969,,,,,,,3115,3110,8,0,1044,0,255
2023-08-16 00:16:43.049782,1,1978,2014,1973,6010,5961,6058,5993,1972,2000,1988,,,,,,,,3087,3085,9,0,1044,0,255
2023-08-16 00:16:43.049782,2,1960,2006,1967,5992,5909,6027,5960,1964,1997,1985,1968,,,,,,,3113,3109,10,0,1044,0,255
2023-08-16 00:16:48.095279,1,1979,2016,1972,6009,5961,6054,5992,1972,2000,1990,,,,,,,,3086,3081,9,0,1044,0,255
2023-08-16 00:16:48.095279,2,1960,2007,1965,5994,5903,6028,5960,1962,2000,1981,1967,,,,,,,3111,3111,9,0,1044,0,255
2023-08-16 00:16:53.140711,1,1977,2015,1970,6006,5962,6055,5992,1969,2001,1990,,,,,,,,3071,3080,9,0,1044,0,255
2023-08-16 00:16:53.140711,2,1959,2008,1967,5988,5905,6031,5960,1963,2006,1983,1967,,,,,,,3113,3107,9,0,1044,0,255
2023-08-16 00:16:58.185571,1,1979,2015,1971,6009,5960,6051,5995,1972,2000,1991,,,,,,,,3089,3078,9,0,1044,0,255
2023-08-16 00:16:58.185571,2,1959,2009,1968,5994,5907,6031,5959,1960,2004,1981,1969,,,,,,,3111,3111,10,0,1044,0,255
2023-08-16 00:17:03.231220,1,1980,2013,1973,6007,5960,6053,5993,1976,2002,1988,,,,,,,,3079,3083,9,0,1044,0,255
2023-08-16 00:17:03.231220,2,1961,2008,1967,5986,5904,6031,5960,1965,2000,1982,1969,,,,,,,3122,3112,9,0,1044,0,255
2023-08-16 00:17:08.280315,1,1980,2015,1973,6007,5959,6053,5994,1972,2002,1991,,,,,,,,3083,3087,9,0,1044,0,255
2023-08-16 00:17:08.280315,2,1964,2008,1968,5993,5905,6029,5964,1964,2002,1984,1970,,,,,,,3095,3112,9,0,1044,0,255
2023-08-16 00:17:13.326407,1,1979,2016,1973,6009,5960,6053,5995,1973,1999,1988,,,,,,,,3087,3087,9,0,1044,0,255
2023-08-16 00:17:13.326407,2,1961,2007,1969,5989,5906,6032,5962,1963,2000,1979,1971,,,,,,,3124,3114,9,0,1044,0,255
2023-08-16 00:17:18.373378,1,1977,2015,1972,6007,5959,6053,5992,1974,2000,1991,,,,,,,,3088,3085,9,0,1044,0,255
2023-08-16 00:17:18.373378,2,1960,2007,1968,5994,5905,6027,5963,1964,2000,1981,1968,,,,,,,3111,3109,10,0,1044,0,255
2023-08-16 00:17:23.418935,1,1979,2016,1971,6012,5956,6054,5995,1971,2000,1991,,,,,,,,3080,3083,9,0,1044,0,255
2023-08-16 00:17:23.418935,2,1960,2007,1972,5994,5902,6030,5967,1963,2003,1985,1971,,,,,,,3115,3111,10,0,1044,0,255
2023-08-16 00:17:28.465497,1,1977,2014,1971,6007,5963,6053,5996,1972,1999,1992,,,,,,,,3101,3083,9,0,1044,0,255
2023-08-16 00:17:28.465497,2,1960,2009,1967,5990,5900,6032,5961,1963,2002,1980,1968,,,,,,,3099,3108,10,0,1044,0,255
